ID_Client,ID_Shop,Sex,Marital_Status,Age,FLAG_RESIDENCIAL_PHONE,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,SHOP_RANK,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOTHERS_NAME,FLAG_FATHERS_NAME,FLAG_RESIDENCE_TOWN_WORKING_TOWN,FLAG_RESIDENCE_STATE_WORKING_STATE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,FLAG_RESIDENCIAL_ADDRESS_POSTAL_ADDRESS,PERSONAL_NET_INCOME,QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION,TARGET_LABEL_BAD
277,23,0,3,30,1,31,1,0,3,60,1,1,1,1,12,251,0.0,1,379.0,0,0
278,55,1,3,27,0,31,18,0,0,36,1,1,1,1,0,132,0.0,1,852.0,0,0
279,25,1,3,22,1,50,8,0,1,276,1,1,1,1,24,654,0.0,1,500.0,0,1
280,20,0,0,52,1,31,25,0,3,144,1,0,1,1,108,522,0.0,1,529.0,2,0
281,1,0,0,53,1,31,18,0,3,264,1,1,0,1,288,222,0.0,1,698.0,2,0
282,21,1,0,44,1,31,18,0,0,24,1,1,0,1,48,35,0.0,1,729.0,1,0
283,7,1,3,30,1,5,25,0,1,324,1,1,0,1,12,654,0.0,1,326.0,0,1
284,1,0,3,27,1,31,3,0,3,132,1,1,0,1,12,12,0.0,1,1246.0,0,0
285,8,1,3,49,1,31,8,0,3,48,1,1,1,1,324,210,0.0,1,2199.0,1,0
286,1,0,3,27,0,31,20,0,3,96,1,0,0,1,24,13,0.0,1,271.0,0,0
287,20,0,3,19,0,31,20,0,3,12,1,1,0,1,12,253,0.0,1,1200.0,0,0
288,20,1,0,38,1,31,1,0,3,168,1,1,1,1,24,40,0.0,1,560.0,0,1
289,55,1,3,39,1,50,25,0,3,120,1,1,0,1,12,950,0.0,1,700.0,0,1
290,23,1,1,38,1,31,12,0,3,192,1,1,0,1,0,18,0.0,1,1500.0,0,0
291,15,1,0,41,1,31,20,0,3,240,1,1,0,1,0,999,0.0,1,0.0,0,1
292,25,1,3,21,1,31,8,0,1,24,1,1,1,1,84,24,0.0,1,260.0,0,1
293,16,0,0,58,1,31,8,0,0,60,1,1,0,1,0,13,0.0,1,3184.0,1,0
294,23,1,3,28,0,50,18,0,3,324,1,0,1,1,12,654,0.0,1,300.0,0,0
295,15,1,2,30,1,31,28,0,3,60,1,1,0,1,0,999,0.0,1,0.0,0,0
296,55,1,3,18,0,50,18,0,3,216,1,1,1,1,0,801,0.0,1,220.0,0,0
297,25,0,0,54,1,50,8,0,3,12,1,1,1,1,192,999,0.0,1,1777.0,1,0
298,10,0,3,25,1,31,8,0,3,12,1,1,1,1,0,999,0.0,1,900.0,0,0
299,14,1,0,35,1,31,1,0,3,72,1,1,0,1,24,863,0.0,1,1200.0,2,0
300,9,1,3,24,1,5,18,0,3,288,1,1,1,1,12,139,0.0,1,310.0,0,0
301,10,1,3,19,1,31,3,0,1,192,1,1,1,1,0,113,0.0,1,219.0,0,0
302,10,0,2,36,1,50,20,0,3,480,1,1,0,1,0,950,0.0,1,200.0,0,1
303,25,1,2,34,0,50,18,0,3,408,1,1,0,1,12,999,0.0,1,270.0,0,0
304,24,0,1,51,1,31,12,0,3,612,1,1,1,1,60,305,0.0,1,3154.0,0,0
305,12,1,1,39,1,31,12,0,0,72,1,1,0,1,156,222,0.0,1,1729.0,0,1
306,22,1,4,61,0,50,8,0,3,60,1,1,0,1,372,703,0.0,1,1187.0,0,1
307,24,0,3,40,1,31,18,0,3,384,1,1,0,1,24,13,0.0,1,225.0,0,0
308,22,0,0,38,0,50,12,0,2,24,1,1,0,1,24,18,0.0,1,2327.0,1,0
309,10,0,3,21,1,31,18,0,3,252,1,1,1,1,12,39,0.0,1,264.0,0,1
310,22,0,3,31,0,50,12,0,3,48,1,1,0,1,12,39,0.0,1,402.0,0,1
311,55,0,3,38,1,31,12,0,3,120,1,1,1,1,0,123,0.0,1,507.0,0,0
312,16,1,3,24,1,31,12,0,3,216,1,1,1,1,12,999,0.0,1,250.0,0,0
313,23,1,3,24,1,31,12,0,0,24,1,1,1,1,0,950,0.0,1,700.0,0,0
314,20,1,2,30,1,31,8,0,3,12,1,1,1,1,12,804,0.0,1,1800.0,0,0
315,10,1,4,53,1,31,18,0,3,240,1,1,0,1,0,703,0.0,1,360.0,0,0
316,24,1,3,48,1,31,20,0,3,528,1,1,0,1,36,920,0.0,1,1600.0,0,0
317,25,1,0,54,1,31,12,0,3,360,1,1,1,1,12,26,0.0,1,250.0,0,0
318,18,1,2,47,0,50,3,0,0,276,1,0,0,1,0,720,0.0,1,0.0,0,0
319,25,0,2,50,0,50,25,0,3,0,1,1,0,1,24,13,0.0,1,2136.0,0,1
320,1,0,3,59,1,31,18,0,3,240,1,1,0,1,264,100,0.0,1,1080.0,0,0
321,25,1,3,38,1,50,8,0,3,168,1,1,1,1,60,918,0.0,1,526.0,1,1
322,25,1,3,52,1,50,12,0,3,480,1,1,0,1,0,703,0.0,1,180.0,0,0
323,23,1,0,24,1,31,12,0,3,252,1,1,0,1,0,720,350.0,1,0.0,0,1
324,14,0,0,22,1,31,8,0,3,216,1,1,1,1,12,999,0.0,0,360.0,0,0
325,9,0,0,24,1,5,8,0,3,72,1,1,1,1,84,950,0.0,1,900.0,0,1
326,24,0,3,28,1,31,12,0,0,108,1,1,1,1,24,118,0.0,1,185.0,0,0
327,25,1,3,38,1,31,20,0,0,156,1,1,0,1,72,501,0.0,1,400.0,0,0
328,55,1,0,27,1,31,8,0,3,48,1,1,0,1,0,205,0.0,1,220.0,0,1
329,8,1,3,19,1,31,12,0,3,12,1,1,0,1,24,40,0.0,1,420.0,0,1
330,6,0,3,18,1,5,3,0,3,216,1,1,0,1,12,60,0.0,1,180.0,0,0
331,10,1,4,54,1,31,12,0,3,216,1,1,0,1,0,704,0.0,1,1901.0,0,0
332,25,1,0,20,1,31,18,0,2,48,1,1,0,1,48,205,0.0,1,270.0,0,0
333,1,0,3,19,0,50,12,0,3,60,1,1,0,1,12,26,0.0,1,177.0,0,0
334,22,1,0,20,0,50,28,0,3,12,1,1,0,1,12,165,0.0,1,100.0,0,1
335,55,1,3,35,1,31,20,0,1,84,1,1,1,1,144,999,0.0,1,480.0,0,0
336,17,1,0,30,1,31,18,0,3,48,1,1,0,1,48,853,0.0,1,876.0,1,0
337,13,0,3,42,1,31,25,0,3,60,1,1,0,1,12,706,0.0,1,400.0,0,0
338,22,1,0,38,1,31,16,0,3,240,1,0,1,1,12,26,450.0,1,243.0,0,0
339,1,0,3,28,1,31,22,0,3,96,1,1,0,1,12,301,0.0,1,600.0,0,1
340,25,1,3,32,1,50,8,0,3,240,1,0,0,1,60,123,0.0,1,600.0,0,0
341,25,1,1,42,1,31,8,0,0,48,1,1,1,1,108,38,0.0,1,682.0,0,1
342,17,1,0,27,1,31,18,0,3,84,1,1,0,1,0,999,0.0,1,110.0,0,0
343,10,0,3,35,1,31,12,0,2,108,1,1,1,1,12,305,0.0,1,360.0,0,0
344,5,1,0,38,1,5,18,0,3,384,1,1,1,1,0,717,0.0,1,180.0,0,0
345,15,1,3,21,1,31,1,0,2,252,1,1,1,1,12,999,0.0,1,300.0,0,0
346,19,1,0,37,0,50,28,0,3,132,1,1,1,1,72,131,0.0,1,400.0,0,0
347,22,1,3,32,1,31,8,0,3,48,1,1,1,1,36,35,0.0,1,907.0,0,0
348,1,0,3,41,1,31,8,0,3,180,1,1,0,1,108,38,0.0,1,924.0,0,0
349,19,1,3,57,1,31,20,0,3,108,1,1,0,1,0,703,0.0,1,193.0,0,0
350,15,1,3,22,1,31,6,0,3,240,1,1,1,1,12,654,0.0,1,310.0,0,0
351,25,1,0,29,1,50,12,0,3,48,1,1,1,1,12,125,0.0,1,1500.0,0,0
352,1,0,3,36,1,31,8,0,3,120,1,1,0,1,72,707,0.0,1,289.0,0,0
353,20,1,2,21,1,31,8,0,1,240,1,1,1,1,12,654,0.0,1,320.0,0,0
354,25,1,0,45,1,31,3,0,3,72,1,1,1,1,132,853,0.0,1,1800.0,0,0
355,24,0,3,22,1,31,20,0,1,264,1,1,0,1,72,950,0.0,1,450.0,0,0
356,55,1,3,23,1,31,25,0,3,276,1,1,0,1,48,113,0.0,1,380.0,0,0
357,22,0,0,32,0,50,20,0,3,60,1,1,1,1,12,702,0.0,1,365.0,1,1
358,24,1,0,42,1,31,18,0,0,60,1,1,0,1,144,131,0.0,1,250.0,0,0
359,9,1,3,24,1,5,28,0,2,60,1,1,0,1,12,264,0.0,1,453.0,0,1
360,16,1,4,55,1,31,18,0,3,96,1,0,0,1,0,703,0.0,1,891.0,2,0
361,15,1,4,64,1,31,12,0,3,360,1,0,0,1,12,703,0.0,1,445.0,0,0
362,22,1,2,20,0,50,20,0,3,12,1,0,0,1,12,40,0.0,1,320.0,0,1
363,1,1,0,43,1,31,25,0,3,300,1,0,1,1,60,26,0.0,1,350.0,0,0
364,12,1,0,25,0,31,12,0,3,12,1,1,0,1,0,950,0.0,1,380.0,0,1
365,23,1,2,52,1,31,8,0,3,396,1,1,0,1,0,725,0.0,1,3422.0,0,0
366,22,0,4,52,0,31,18,0,3,60,1,1,0,1,24,13,0.0,1,213.0,0,0
367,13,0,3,25,1,31,8,0,3,240,1,1,1,1,36,514,0.0,1,750.0,0,0
368,25,1,3,22,1,50,18,0,3,72,1,1,1,1,0,950,0.0,1,400.0,0,1
369,1,0,3,21,1,31,1,0,3,252,1,1,1,1,60,60,0.0,1,227.0,0,0
370,17,0,2,19,0,50,12,0,1,228,1,1,0,1,12,999,0.0,1,300.0,0,1
371,12,1,0,47,0,31,8,0,3,180,1,1,1,1,228,165,0.0,1,550.0,0,0
372,9,1,2,48,1,5,20,0,3,576,1,1,0,1,0,13,0.0,1,508.0,0,0
373,16,1,3,48,1,31,23,0,3,144,1,1,0,1,0,165,0.0,1,0.0,0,0
374,12,1,0,62,1,31,12,0,3,360,1,1,0,1,0,13,0.0,1,180.0,0,0
375,12,0,0,24,0,31,8,0,3,24,1,1,0,1,0,49,0.0,1,411.0,0,0
376,24,1,3,24,1,50,12,0,0,36,1,1,0,1,36,950,0.0,1,350.0,0,0
377,15,1,0,20,1,31,18,0,3,168,1,1,1,1,120,918,0.0,0,411.0,0,0
378,55,1,0,28,1,31,12,0,3,24,1,1,1,1,72,4,0.0,1,700.0,0,0
379,23,1,4,36,0,31,28,0,3,384,1,1,1,1,60,305,0.0,1,800.0,0,1
380,19,0,3,28,1,31,12,0,3,336,1,1,1,1,12,514,0.0,1,409.0,0,0
381,25,1,0,34,1,31,8,0,3,120,1,1,1,1,0,999,800.0,1,300.0,0,0
382,9,0,3,19,1,5,8,0,3,0,1,1,0,1,24,514,0.0,1,919.0,0,0
383,25,1,3,37,0,50,12,0,3,444,1,1,0,1,12,725,0.0,1,217.0,0,0
384,12,0,3,20,1,31,12,2,3,240,1,1,1,1,12,218,0.0,1,382.0,0,0
385,20,1,0,60,1,31,8,0,3,108,1,1,0,1,180,13,0.0,1,778.0,1,0
386,22,1,4,57,1,31,28,0,3,456,1,1,0,1,120,703,0.0,1,284.0,0,0
387,1,1,3,60,1,31,12,0,3,216,1,1,0,1,0,13,0.0,1,600.0,1,0
388,25,1,1,48,1,31,18,0,3,576,1,1,1,1,84,60,0.0,1,336.0,0,0
389,16,1,3,19,1,31,12,0,3,228,1,1,1,1,24,35,0.0,1,180.0,0,1
390,18,0,3,22,0,5,20,3,3,252,1,1,0,1,12,950,0.0,1,200.0,0,0
391,15,1,3,38,1,31,18,0,3,240,1,1,1,1,12,801,0.0,1,305.0,0,0
392,24,0,3,24,1,31,18,0,3,0,1,1,1,1,0,38,0.0,1,497.0,1,0
393,2,0,3,40,1,31,25,0,3,144,1,1,0,1,180,702,0.0,1,1000.0,0,0
394,55,1,3,27,0,31,12,0,0,240,1,1,0,1,12,205,0.0,1,300.0,0,0
395,22,1,0,27,1,31,12,0,3,240,1,1,0,1,0,89,0.0,1,650.0,0,0
396,23,0,3,22,0,31,28,0,3,24,1,1,0,1,24,855,0.0,1,318.0,0,1
397,2,1,3,45,0,50,12,0,3,36,1,1,0,1,0,950,0.0,1,1000.0,0,0
398,21,1,2,34,1,31,12,0,3,120,1,1,0,1,0,950,0.0,1,650.0,0,0
399,16,1,0,46,1,31,12,0,3,288,1,1,0,1,12,950,0.0,1,480.0,0,0
400,8,1,3,34,1,31,8,0,3,408,1,1,0,1,48,950,0.0,1,1000.0,0,1
401,19,1,3,26,0,50,25,0,0,48,1,1,1,1,12,30,0.0,1,200.0,0,0
402,14,1,3,20,1,31,3,3,3,120,1,1,0,1,36,43,0.0,1,200.0,0,1
403,23,1,3,19,1,31,18,0,3,228,1,1,0,1,0,501,0.0,1,300.0,0,1
404,23,1,2,44,1,31,8,0,2,12,1,1,1,1,216,514,0.0,1,1400.0,0,0
405,66,0,0,36,1,31,12,0,0,36,1,1,1,1,24,954,0.0,1,560.0,0,0
406,25,0,3,51,1,31,12,0,0,48,1,1,0,1,60,515,0.0,1,1058.0,1,0
407,22,1,3,39,0,50,12,0,3,48,1,1,0,1,84,725,0.0,1,199.0,0,0
408,16,1,3,22,1,31,25,0,3,264,1,1,1,1,12,210,0.0,1,446.0,0,0
409,23,1,3,22,1,31,8,0,3,300,0,1,0,1,120,704,0.0,1,1622.0,2,0
410,55,1,4,72,1,31,8,0,3,576,1,1,0,1,120,703,0.0,1,1000.0,0,0
411,22,1,3,37,0,50,12,0,3,396,1,1,0,1,120,38,0.0,1,531.0,0,0
412,25,1,3,27,1,31,23,0,3,60,1,1,1,1,12,205,0.0,1,240.0,0,1
413,14,0,0,37,1,31,28,3,3,240,1,1,0,1,192,706,0.0,1,700.0,0,1
414,19,0,0,41,1,31,18,0,3,180,1,1,1,1,216,38,0.0,1,850.0,1,0
415,25,1,1,51,1,31,1,0,3,96,1,1,0,1,48,725,0.0,1,219.0,0,0
416,2,0,3,20,0,50,20,0,3,84,1,1,1,1,0,950,0.0,0,240.0,0,1
417,24,1,4,60,1,31,18,0,3,264,1,0,0,1,240,703,0.0,1,180.0,0,0
418,3,0,3,18,1,31,1,0,3,0,1,0,0,1,0,24,0.0,1,250.0,0,1
419,55,1,3,22,0,31,18,0,2,12,1,1,1,1,12,40,0.0,1,200.0,0,0
420,17,1,0,34,1,31,18,0,3,36,1,1,0,1,0,255,0.0,1,900.0,0,0
421,5,0,3,36,0,50,25,0,1,216,1,1,1,1,0,26,0.0,1,360.0,0,0
422,12,1,2,44,1,31,12,0,3,240,1,1,1,1,180,713,0.0,1,959.0,1,0
423,24,1,3,25,1,31,8,0,3,300,1,1,0,1,12,26,0.0,1,180.0,0,1
424,55,1,3,33,1,50,12,0,3,0,1,1,0,1,324,704,0.0,1,894.0,0,1
425,25,1,3,25,1,50,8,0,3,300,1,1,0,1,12,950,0.0,1,200.0,0,0
426,25,0,3,20,1,31,8,0,3,120,1,1,0,1,12,202,0.0,1,600.0,0,0
427,55,1,3,21,1,31,8,0,1,240,1,1,1,1,12,24,0.0,1,255.0,0,0
428,25,1,4,66,0,31,20,0,3,444,1,1,0,1,360,703,0.0,1,540.0,0,0
429,20,1,3,57,0,31,8,0,0,12,1,1,1,1,60,205,0.0,1,360.0,0,0
430,55,1,3,26,1,31,12,0,3,252,1,1,1,1,12,653,0.0,1,289.0,0,1
431,25,1,2,34,1,31,28,0,3,192,1,1,1,1,48,717,0.0,1,4000.0,0,0
432,11,1,0,56,1,31,8,0,3,0,1,1,0,1,0,13,0.0,1,1200.0,0,0
433,22,1,0,27,0,50,12,0,3,48,1,1,1,1,0,113,0.0,1,700.0,0,1
434,2,1,3,39,1,31,25,0,3,240,1,1,0,0,12,165,0.0,1,200.0,0,1
435,55,1,3,23,1,50,23,0,1,276,1,1,1,1,24,29,0.0,1,400.0,0,0
436,3,1,1,49,0,31,18,0,3,480,1,1,0,1,12,704,0.0,1,370.0,0,0
437,24,1,0,40,0,50,8,0,3,96,1,1,0,1,48,720,990.0,1,990.0,0,0
438,22,1,2,27,1,50,12,0,3,276,1,1,1,1,12,32,0.0,1,343.0,0,1
439,12,0,3,18,1,31,8,0,1,228,1,1,1,1,0,305,0.0,1,640.0,0,1
440,25,1,3,18,1,31,20,0,1,120,1,1,0,1,0,804,0.0,1,400.0,0,0
441,24,0,3,23,1,50,12,0,1,276,1,1,0,1,24,30,0.0,1,274.0,0,1
442,24,1,0,33,0,50,12,0,3,72,1,0,0,1,72,950,0.0,1,800.0,0,0
443,20,1,0,39,0,31,18,0,3,456,1,1,1,1,120,165,0.0,1,200.0,0,0
444,12,1,3,24,1,31,28,0,1,24,1,1,0,1,0,702,0.0,1,1000.0,0,1
445,10,1,0,46,1,31,18,0,3,216,1,1,1,1,72,131,0.0,1,278.0,0,0
446,13,1,0,36,1,31,18,0,0,12,1,1,1,1,72,712,0.0,1,409.0,0,0
447,25,0,3,24,1,31,12,0,3,36,1,1,0,1,0,999,0.0,1,319.0,0,0
448,25,1,0,31,0,50,18,0,3,108,1,1,1,1,12,26,0.0,1,230.0,0,1
449,15,0,0,38,1,31,8,0,3,180,1,1,1,1,48,863,0.0,1,2100.0,1,0
450,22,0,0,28,1,31,16,0,3,72,1,1,1,1,12,514,0.0,1,547.0,1,0
451,23,0,3,49,1,31,12,0,3,84,1,1,0,1,144,804,0.0,1,540.0,1,0
452,25,1,3,26,1,31,18,0,1,240,1,1,0,1,12,999,0.0,1,600.0,2,0
453,22,0,0,22,0,50,28,0,3,12,1,1,1,1,48,999,0.0,1,215.0,0,0
454,12,0,3,23,0,50,18,0,3,60,1,1,0,1,0,527,0.0,1,800.0,0,0
455,20,0,0,33,1,31,23,0,3,24,1,1,1,1,12,60,0.0,1,600.0,0,0
456,24,0,3,24,1,31,25,0,3,300,1,1,1,1,36,108,0.0,1,1173.0,0,0
457,24,0,3,18,1,31,23,0,3,120,1,1,0,1,12,40,0.0,1,180.0,0,0
458,25,1,0,34,1,31,23,0,3,12,1,1,1,1,36,305,3000.0,1,600.0,0,0
459,20,1,3,51,1,31,12,0,0,48,1,1,1,1,252,19,0.0,1,924.0,0,0
460,9,1,3,18,1,5,12,0,1,216,1,1,0,1,0,992,0.0,1,280.0,0,0
461,7,1,0,43,1,5,12,0,3,180,1,1,0,1,12,703,0.0,1,180.0,0,0
462,24,1,3,47,0,50,8,0,3,564,1,1,1,1,24,305,0.0,1,1256.0,0,1
463,10,0,3,20,1,50,28,0,3,12,1,1,1,1,12,39,0.0,1,300.0,0,1
464,25,0,0,58,1,50,25,0,0,60,1,1,1,1,12,950,0.0,1,1567.0,2,1
465,9,0,3,22,0,5,12,0,3,12,1,1,1,1,12,26,0.0,1,224.0,0,0
466,3,0,0,62,1,31,12,0,3,72,1,1,0,1,108,13,0.0,1,613.0,1,1
467,22,1,3,20,1,50,18,0,3,240,1,1,0,1,36,950,0.0,1,300.0,1,1
468,55,1,4,34,1,31,8,0,3,96,1,1,1,1,12,801,0.0,1,470.0,0,0
469,17,0,0,43,1,31,20,0,3,96,1,1,0,1,24,999,0.0,1,698.0,1,0
470,22,1,0,22,0,50,18,0,3,240,1,1,0,1,12,999,600.0,1,396.0,0,0
471,14,0,2,45,1,31,28,0,2,12,1,1,1,1,12,134,0.0,1,500.0,0,0
472,55,1,3,34,1,50,18,0,3,84,1,1,0,1,60,38,0.0,1,450.0,0,0
473,24,1,3,20,1,31,16,0,3,48,1,1,0,1,12,205,0.0,1,180.0,0,1
474,55,1,2,65,1,50,18,0,0,180,1,1,0,1,144,13,0.0,1,1200.0,0,0
475,11,0,0,34,1,31,8,0,3,84,1,1,1,1,24,521,0.0,1,477.0,0,0
476,1,0,3,32,1,31,8,0,3,24,1,1,0,1,12,804,0.0,1,1000.0,0,1
477,4,1,4,49,1,31,11,0,0,12,1,1,1,1,12,999,0.0,1,326.0,0,0
478,19,1,3,23,1,31,12,0,3,252,1,1,0,1,0,999,0.0,1,1000.0,0,0
479,17,0,0,35,1,31,25,0,3,420,1,1,1,1,12,522,0.0,1,720.37,0,0
480,96,0,3,22,1,31,8,0,3,192,1,1,0,1,96,521,0.0,1,220.0,0,0
481,25,1,0,32,0,31,12,0,0,48,1,1,0,1,36,801,0.0,1,631.0,0,0
482,3,0,3,19,1,50,20,0,3,60,1,1,0,1,60,26,0.0,1,500.0,0,0
483,8,0,3,25,1,31,28,0,3,180,1,1,1,1,12,508,0.0,0,200.0,0,1
484,25,1,3,42,1,31,12,0,3,240,1,1,0,1,36,131,0.0,1,500.0,0,0
485,15,0,2,33,1,31,12,0,3,396,1,1,0,1,0,26,0.0,1,195.0,0,1
486,24,1,3,24,1,31,27,0,1,216,1,1,0,1,12,703,0.0,1,180.0,0,0
487,25,1,3,34,1,50,8,0,3,360,1,1,1,1,48,130,0.0,1,201.0,0,0
488,9,1,3,62,1,5,18,0,3,420,1,1,0,1,0,855,0.0,1,317.0,0,0
489,22,1,0,30,1,31,20,0,3,12,1,1,0,1,12,205,0.0,1,302.0,0,0
490,21,1,0,43,1,31,8,0,3,48,1,1,1,1,216,999,0.0,1,1720.0,0,0
491,25,1,3,30,0,31,8,0,3,348,1,1,1,1,0,26,0.0,1,405.0,0,0
492,55,1,3,38,1,31,23,0,3,180,1,1,1,1,60,26,0.0,1,265.0,0,0
493,20,1,0,45,1,31,3,0,3,192,1,1,0,1,36,704,0.0,1,2434.0,0,0
494,25,0,3,42,0,31,12,0,3,300,1,1,1,1,12,305,0.0,1,1800.0,0,1
495,1,1,0,46,1,31,25,0,3,180,1,1,0,1,36,205,0.0,1,180.0,0,0
496,14,1,0,45,1,31,12,0,3,36,1,1,0,1,60,703,0.0,1,500.0,0,0
497,1,1,0,45,0,50,12,0,3,36,1,1,1,1,12,205,0.0,1,180.0,0,0
498,2,1,0,39,1,31,8,0,3,120,1,1,1,1,204,713,0.0,1,730.0,0,0
499,19,1,1,51,1,31,12,0,3,180,1,1,0,1,264,999,0.0,1,847.0,0,0
500,55,1,3,32,1,31,18,0,3,180,1,1,0,1,0,853,0.0,0,310.0,0,0
501,1,0,3,19,1,31,25,0,3,228,1,1,0,1,36,654,0.0,1,350.0,0,1
502,12,1,4,66,0,31,18,0,3,180,1,1,0,1,0,703,0.0,1,180.0,0,1
503,3,1,4,59,1,23,12,0,3,156,1,1,0,1,180,131,0.0,1,800.0,0,0
504,25,1,0,42,1,31,12,0,3,144,1,1,1,1,24,38,0.0,1,800.0,0,0
505,15,1,1,48,1,31,12,0,3,276,1,1,0,1,12,13,0.0,1,801.0,0,0
506,6,1,3,23,1,5,8,0,3,276,1,1,1,1,84,717,0.0,1,500.0,0,0
507,23,1,0,53,1,31,20,0,0,48,1,1,0,1,288,999,0.0,1,3281.0,0,0
508,22,1,0,29,0,50,1,0,3,240,1,1,0,1,24,950,600.0,1,300.0,0,0
509,15,1,0,30,1,31,8,0,0,48,1,1,1,1,24,853,0.0,1,787.0,0,0
510,20,1,0,46,0,50,18,0,0,12,1,1,0,1,12,131,0.0,1,300.0,0,0
511,4,1,3,22,1,31,20,0,1,264,1,1,1,1,24,305,0.0,1,1500.0,0,1
512,9,0,0,37,1,5,23,0,0,120,1,1,0,1,36,113,0.0,1,2600.0,1,0
513,6,0,3,24,1,49,23,0,0,12,1,1,1,1,36,263,0.0,1,1445.0,1,0
514,19,0,0,51,1,31,12,0,3,156,1,1,0,1,120,13,0.0,1,780.0,1,0
515,55,1,3,27,1,50,8,0,3,120,1,1,0,1,24,265,0.0,1,300.0,0,0
516,23,1,3,19,1,31,18,0,3,180,1,1,1,1,36,999,0.0,1,240.0,0,0
517,23,1,3,40,1,31,12,3,3,12,1,1,0,1,36,65,0.0,1,250.0,0,0
518,20,1,0,48,1,31,20,0,3,264,1,1,0,1,36,703,0.0,1,258.0,0,0
519,55,1,1,51,1,31,18,0,3,240,1,1,0,1,120,704,0.0,1,679.0,1,0
520,55,1,3,24,1,50,12,0,3,36,1,1,1,1,0,60,0.0,1,260.0,0,1
521,3,0,3,38,1,31,8,0,3,216,1,1,0,1,24,26,0.0,1,300.0,0,0
522,21,1,2,37,1,31,18,0,3,120,1,1,0,1,0,165,0.0,1,580.0,0,0
523,25,1,4,46,1,31,12,0,3,288,1,1,1,1,48,855,0.0,1,201.0,0,0
524,12,1,0,53,0,31,23,0,3,48,1,1,0,1,24,205,0.0,1,510.0,1,0
525,7,1,0,35,1,50,18,0,3,48,1,1,1,1,12,713,0.0,1,500.0,2,0
526,12,1,0,47,0,31,23,0,3,72,1,1,0,1,0,703,0.0,1,180.0,0,0
527,55,0,1,33,1,31,18,0,3,408,1,1,1,1,96,915,0.0,1,1350.0,0,0
528,2,1,0,43,1,31,28,0,3,204,1,1,1,1,12,60,0.0,1,200.0,0,0
529,15,0,0,56,1,31,1,0,0,36,1,1,1,1,12,950,0.0,1,1737.0,0,1
530,24,1,0,38,1,50,20,0,3,36,1,1,0,1,36,720,746.0,1,746.0,0,0
531,12,0,0,37,1,31,12,0,3,240,1,1,0,1,12,702,0.0,1,1200.0,0,0
532,2,1,3,24,0,50,25,0,3,288,1,1,0,1,24,26,0.0,1,200.0,0,0
533,12,1,3,19,1,31,23,0,1,120,1,1,1,1,36,712,0.0,1,600.0,0,1
534,25,1,3,36,1,50,28,0,3,420,1,1,0,0,0,732,0.0,1,355.0,0,1
535,25,0,3,18,1,50,3,0,3,132,1,0,0,1,0,999,0.0,1,450.0,0,0
536,16,1,0,24,1,31,18,0,3,36,1,1,0,1,96,807,0.0,1,314.0,0,0
537,15,0,0,48,1,31,8,0,3,168,1,1,1,1,288,266,0.0,1,600.0,1,0
538,4,0,2,41,1,31,25,0,3,84,1,1,0,1,12,165,0.0,1,1200.0,0,1
539,22,1,0,28,1,31,12,0,3,156,1,1,0,1,24,950,0.0,1,450.0,0,0
540,24,1,0,29,1,31,12,0,3,24,1,1,1,1,48,38,0.0,1,398.0,0,1
541,23,1,0,28,1,31,20,0,3,108,1,1,1,1,12,853,0.0,1,520.0,1,1
542,25,0,2,22,1,31,8,0,3,264,1,1,1,1,0,950,0.0,1,250.0,0,1
543,25,1,1,53,1,31,20,0,1,360,1,1,0,1,0,703,0.0,1,1500.0,0,0
544,11,1,0,29,1,31,18,0,3,204,1,1,1,1,24,60,0.0,1,549.0,0,0
545,55,0,0,57,1,31,18,0,3,180,1,1,0,1,48,13,0.0,1,5700.0,1,0
546,19,0,0,38,1,31,12,0,3,36,1,1,1,1,0,717,0.0,1,1500.0,1,1
547,25,0,0,35,1,31,12,0,3,240,1,1,1,1,156,17,0.0,1,738.0,1,0
548,24,1,3,24,1,31,20,0,1,288,1,1,1,1,24,999,0.0,1,305.0,0,0
549,13,0,3,18,1,31,25,0,3,12,1,1,1,1,12,26,0.0,1,200.0,0,1
550,23,1,3,19,1,31,28,0,1,132,1,1,1,1,36,804,0.0,0,600.0,0,1
551,20,1,0,53,1,31,8,0,3,24,1,1,0,1,120,999,0.0,1,400.0,0,0
552,17,1,3,43,1,31,8,0,3,480,1,1,0,1,12,999,0.0,1,300.0,0,0
553,55,1,0,31,1,31,18,0,3,24,1,1,1,1,120,205,0.0,0,360.0,0,0
554,5,0,3,25,1,5,28,0,3,144,1,1,0,1,0,60,0.0,1,200.0,0,0
555,15,1,3,37,0,50,12,0,3,48,1,1,0,1,0,999,0.0,1,0.0,0,0
556,3,1,0,27,0,50,12,0,3,84,1,1,0,1,48,950,800.0,1,350.0,0,0
557,3,1,0,25,1,50,18,0,3,276,1,1,0,1,60,501,450.0,1,180.0,0,0
558,22,1,3,21,1,31,23,0,3,252,1,1,0,1,12,30,0.0,1,260.0,0,0
559,24,1,0,34,0,31,18,0,3,36,1,1,1,1,36,525,0.0,1,233.0,0,0
